timestamp,coordinates,vehicle_class,car_model_1,car_model_1_accuracy,car_model_2,car_model_2_accuracy,confidence,color_1,color_1_accuracy,color_2,color_2_accuracy,plate_number,plate_confidence,char_confidences,vehicle_image,plate_image
2025-04-25 01:24:19,"(6,4)-(1916,1052)",car,Ford_Flex_2004-2013,0.6603543162345886,Ford_Edge_2010-2015,0.2112412303686142,0.9357686042785645,blue,0.5348085761070251,black,0.22348333895206451,7231UTJ,0.8955773711204529,0.8649655154773167,"[0.9439823031425476, 0.9064239859580994, 0.8803486227989197, 0.8748582601547241, 0.8412675261497498, 0.8163254857063293, 0.7915524244308472]",detections/20250425-012418_vehicle.jpg,detections/20250425-012418_plate.jpg
2025-04-25 01:24:23,"(4,5)-(1917,1052)",car,BYD_e6_2009-2014,0.4981459975242615,Honda_Odyssey_2009-2015,0.358377069234848,0.9399601817131042,blue,0.4417288601398468,green,0.2595161497592926,7231UTJ,0.9055619835853577,0.8787957174437386,"[0.9334930181503296, 0.9193962216377258, 0.9112621545791626, 0.8821246027946472, 0.8519731760025024, 0.8304463624954224, 0.8228744864463806]",detections/20250425-012422_vehicle.jpg,detections/20250425-012422_plate.jpg
2025-04-25 01:24:28,"(189,3)-(1914,1057)",car,Cadillac_ELR_2014,0.8022118210792542,Honda_Odyssey_2009-2015,0.10715223103761673,0.9597834348678589,black,0.7420288920402527,blue,0.13409380614757538,7231UTJ,0.9146130681037903,0.7952923689569745,"[0.8824513554573059, 0.8689908981323242, 0.865609884262085, 0.8498885035514832, 0.8241784572601318, 0.7612922787666321, 0.5146352052688599]",detections/20250425-012426_vehicle.jpg,detections/20250425-012426_plate.jpg
2025-04-25 01:26:17,"(383,8)-(1914,1055)",car,Honda_Crider_2013-2015,0.940747857093811,KIA_K5_2011-2015,0.04604607820510864,0.8120085000991821,black,0.3234459459781647,beige,0.32112082839012146,,0.7377177476882935,0.0,[],detections/20250425-012615_vehicle.jpg,detections/20250425-012615_plate.jpg
2025-04-25 01:26:22,"(1,4)-(1918,1051)",car,BYD_e6_2009-2014,0.918259859085083,Ford_Flex_2004-2013,0.04063958674669266,0.9405779838562012,blue,0.5294433236122131,green,0.3293026089668274,7231UTJ,0.9034206867218018,0.8860987169401986,"[0.9442963004112244, 0.9167465567588806, 0.9098573327064514, 0.9007509350776672, 0.8838474750518799, 0.8334147930145264, 0.8137776255607605]",detections/20250425-012620_vehicle.jpg,detections/20250425-012620_plate.jpg
2025-04-25 01:26:26,"(2,5)-(1918,1048)",car,Honda_Odyssey_2009-2015,0.7636752724647522,Honda_Crosstour_2011-2014,0.13574402034282684,0.9383810758590698,black,0.39792272448539734,green,0.3319379389286041,7231UTJ,0.8962698578834534,0.8798115338597979,"[0.9510684013366699, 0.924415647983551, 0.8939594626426697, 0.8936737179756165, 0.8794633150100708, 0.8458125591278076, 0.7702876329421997]",detections/20250425-012625_vehicle.jpg,detections/20250425-012625_plate.jpg
2025-04-25 01:26:31,"(3,19)-(1917,1054)",car,Honda_Odyssey_2009-2015,0.9209268093109131,Toyota_Avensis_2009-2015,0.07856012135744095,0.923342764377594,blue,0.7650311589241028,green,0.0892142578959465,7231UTJ,0.9056533575057983,0.8808818629809788,"[0.9451329708099365, 0.9057540893554688, 0.8940415978431702, 0.8892918229103088, 0.8596445322036743, 0.8451172113418579, 0.8271908164024353]",detections/20250425-012629_vehicle.jpg,detections/20250425-012629_plate.jpg
2025-04-25 01:26:54,"(2,8)-(1919,1059)",car,Mitsubishi_XR-PHEV_2013-2015,0.9303481578826904,Toyota Fortuner,0.03797592222690582,0.6635392904281616,blue,0.8650494813919067,black,0.06577109545469284,,0.511365532875061,0.0,[],detections/20250425-012652_vehicle.jpg,detections/20250425-012652_plate.jpg
2025-04-25 01:26:59,"(2,3)-(1917,1052)",car,Honda_Odyssey_2009-2015,0.8576596975326538,Toyota_Avensis_2009-2015,0.07826630771160126,0.8531243801116943,green,0.3933211863040924,blue,0.32697781920433044,231UTJ,0.9054962992668152,0.8262338638305664,"[0.944324254989624, 0.9420995712280273, 0.8990866541862488, 0.7857424020767212, 0.7032181024551392, 0.6829321980476379]",detections/20250425-012657_vehicle.jpg,detections/20250425-012657_plate.jpg
2025-04-25 01:27:03,"(3,4)-(1917,1051)",car,Honda_Odyssey_2009-2015,0.9684869647026062,Honda_Crosstour_2011-2014,0.020567651838064194,0.831565797328949,black,0.8099930286407471,blue,0.11778459697961807,7231UTJ,0.9149962663650513,0.7684365255492074,"[0.9584183096885681, 0.9171829223632812, 0.881172239780426, 0.76554936170578, 0.7337596416473389, 0.5694808959960938, 0.5534923076629639]",detections/20250425-012701_vehicle.jpg,detections/20250425-012701_plate.jpg
2025-04-25 01:27:07,"(2,5)-(1918,1053)",car,BYD_e6_2009-2014,0.5263656973838806,Toyota_Avensis_2009-2015,0.3165951669216156,0.914216160774231,black,0.37804388999938965,green,0.34862515330314636,231UTJ,0.9197666049003601,0.8470226526260376,"[0.9555989503860474, 0.9233087301254272, 0.9036718010902405, 0.8208678960800171, 0.7760963439941406, 0.7025921940803528]",detections/20250425-012705_vehicle.jpg,detections/20250425-012705_plate.jpg
2025-04-25 01:27:11,"(8,36)-(1917,1053)",car,Honda_Crosstour_2011-2014,0.604371190071106,Honda_Crider_2013-2015,0.19806167483329773,0.8800855875015259,black,0.46692144870758057,blue,0.2220306247472763,231J,0.8962274193763733,0.8426544517278671,"[0.9144405126571655, 0.9046851396560669, 0.8209939002990723, 0.7304982542991638]",detections/20250425-012709_vehicle.jpg,detections/20250425-012709_plate.jpg
2025-04-25 01:27:29,"(77,5)-(1917,1054)",car,Nissan_Pathfinder_2005-2013,0.5134521126747131,Mitsubishi_XR-PHEV_2013-2015,0.22103369235992432,0.5849975943565369,blue,0.7065940499305725,black,0.2170524150133133,,0.8323500156402588,0.0,[],detections/20250425-012727_vehicle.jpg,detections/20250425-012727_plate.jpg
2025-04-25 01:27:33,"(4,4)-(1917,1051)",car,Honda_Odyssey_2009-2015,0.7004080414772034,Toyota_Avensis_2009-2015,0.2669416666030884,0.8715620040893555,blue,0.3626328706741333,black,0.27933070063591003,231UTJ,0.9020683765411377,0.7906531095504761,"[0.9338071346282959, 0.9164499044418335, 0.892404317855835, 0.7446885108947754, 0.6836668252944946, 0.5729019641876221]",detections/20250425-012732_vehicle.jpg,detections/20250425-012732_plate.jpg
2025-04-25 01:27:37,"(13,4)-(1917,1055)",car,Honda_Odyssey_2009-2015,0.9806844592094421,Toyota_Avensis_2009-2015,0.013460147194564342,0.8833820819854736,blue,0.3813929259777069,black,0.27718034386634827,231UTJ,0.8923513889312744,0.8171393771966299,"[0.9552605152130127, 0.9236772060394287, 0.8853432536125183, 0.7403813600540161, 0.721925675868988, 0.6762482523918152]",detections/20250425-012735_vehicle.jpg,detections/20250425-012735_plate.jpg
2025-04-25 01:27:39,"(0,5)-(459,1058)",car,Mitsubishi_XR-PHEV_2013-2015,0.7992909550666809,Honda_Crider_2013-2015,0.09700913727283478,0.5651024580001831,blue,0.4221254289150238,black,0.3457941710948944,N/A,0.0,0.0,[],detections/20250425-012739_vehicle.jpg,N/A
2025-04-25 01:27:43,"(3,4)-(1917,1055)",car,Honda_Odyssey_2009-2015,0.9946954846382141,Toyota_Avensis_2009-2015,0.0031766826286911964,0.9240660667419434,blue,0.5694705247879028,black,0.22349846363067627,231UTJ,0.8955824971199036,0.8116179605325063,"[0.9567123651504517, 0.9094821810722351, 0.8976442217826843, 0.7238293886184692, 0.7188751697540283, 0.6631644368171692]",detections/20250425-012742_vehicle.jpg,detections/20250425-012742_plate.jpg
2025-04-25 01:27:49,"(13,4)-(1917,1053)",car,Honda_Odyssey_2009-2015,0.8214707374572754,Honda_Crosstour_2011-2014,0.06091959401965141,0.9216373562812805,blue,0.6198585629463196,black,0.1569252461194992,7231UTJ,0.9022827744483948,0.804698475769588,"[0.9479957818984985, 0.9120007753372192, 0.9071539640426636, 0.8149747252464294, 0.717552900314331, 0.6979213953018188, 0.6352897882461548]",detections/20250425-012746_vehicle.jpg,detections/20250425-012746_plate.jpg
2025-04-25 01:27:52,"(0,5)-(510,1058)",car,Mitsubishi_XR-PHEV_2013-2015,0.8563687205314636,Honda_Crider_2013-2015,0.09152116626501083,0.6253317594528198,blue,0.49023866653442383,black,0.21111412346363068,N/A,0.0,0.0,[],detections/20250425-012751_vehicle.jpg,N/A
2025-04-25 01:27:57,"(222,2)-(1915,1059)",car,Cadillac_ELR_2014,0.9448392391204834,KIA_K5_2011-2015,0.03122619166970253,0.9026772975921631,blue,0.9142917990684509,black,0.04457962512969971,7231UTJ,0.9128061532974243,0.8315901160240173,"[0.9495646357536316, 0.9364686608314514, 0.8888723254203796, 0.8334488272666931, 0.8128568530082703, 0.8023484349250793, 0.597571074962616]",detections/20250425-012754_vehicle.jpg,detections/20250425-012754_plate.jpg
2025-04-25 01:59:36,"(221,104)-(1916,1058)",car,Nissan_Teana_2008-2014,0.657014787197113,Chevy_Volt_2011-2015,0.23609521985054016,0.8751431703567505,beige,0.5180274248123169,yellow,0.2987491488456726,7231UJ,0.8984258770942688,0.794360081354777,"[0.9051072001457214, 0.8853769898414612, 0.7701715230941772, 0.7552789449691772, 0.7548664808273315, 0.6953593492507935]",detections/20250425-015934_vehicle.jpg,detections/20250425-015934_plate.jpg
2025-04-25 01:59:40,"(193,3)-(1915,1058)",car,Chevy_Volt_2011-2015,0.45697131752967834,KIA_K5_2011-2015,0.1734263151884079,0.7468073964118958,black,0.5292274951934814,green,0.22710001468658447,,0.8900538682937622,0.0,[],detections/20250425-015939_vehicle.jpg,detections/20250425-015939_plate.jpg
2025-04-25 01:59:45,"(0,3)-(1916,1048)",car,Honda_Crider_2013-2015,0.9988527297973633,Mitsubishi_XR-PHEV_2013-2015,0.001056155888363719,0.883846640586853,black,0.7932886481285095,blue,0.09992868453264236,231UTJ,0.907221257686615,0.8160613179206848,"[0.8907889723777771, 0.8662624955177307, 0.8239354491233826, 0.7924234867095947, 0.7696282267570496, 0.7533292770385742]",detections/20250425-015943_vehicle.jpg,detections/20250425-015943_plate.jpg
2025-04-25 01:59:49,"(421,289)-(1917,1054)",car,Toyota_Avensis_2009-2015,0.5026364922523499,Nissan_Teana_2008-2014,0.3353942334651947,0.8943793177604675,black,0.7090287208557129,grey,0.09886682778596878,7231UTJ,0.9150909781455994,0.8138606888907296,"[0.9310934543609619, 0.888363778591156, 0.8727831840515137, 0.8494558930397034, 0.8143046498298645, 0.798935055732727, 0.5420888066291809]",detections/20250425-015947_vehicle.jpg,detections/20250425-015947_plate.jpg
2025-04-25 01:59:53,"(28,4)-(1917,1048)",car,Toyota_Avensis_2009-2015,0.8792175054550171,Honda_Odyssey_2009-2015,0.060084667056798935,0.8787330389022827,green,0.3365122377872467,beige,0.31389886140823364,7231UTJ,0.9026666879653931,0.8029853616441999,"[0.9132455587387085, 0.8878363370895386, 0.8728921413421631, 0.8606970310211182, 0.8129966259002686, 0.7204450964927673, 0.5527847409248352]",detections/20250425-015951_vehicle.jpg,detections/20250425-015951_plate.jpg
2025-04-25 01:59:57,"(35,25)-(1914,1055)",car,Cadillac_ELR_2014,0.6475872993469238,Hyundai_Genesis_2015,0.1261298656463623,0.9098989963531494,black,0.7400736212730408,blue,0.08836738020181656,7231UTJ,0.9021985530853271,0.8581040671893528,"[0.9538511633872986, 0.9265874028205872, 0.87791907787323, 0.8556818962097168, 0.8407950401306152, 0.8401654362678528, 0.7117284536361694]",detections/20250425-015956_vehicle.jpg,detections/20250425-015956_plate.jpg
2025-04-25 02:00:03,"(1,3)-(1918,1056)",car,Honda_Odyssey_2009-2015,0.9814459681510925,Toyota_Avensis_2009-2015,0.00959772802889347,0.7728433609008789,black,0.3980545103549957,green,0.28642383217811584,231UTJ,0.9041022658348083,0.8194670975208282,"[0.9566400051116943, 0.8985363841056824, 0.867827832698822, 0.8419952988624573, 0.7828963398933411, 0.5689067244529724]",detections/20250425-020001_vehicle.jpg,detections/20250425-020001_plate.jpg
2025-04-25 02:00:07,"(1,4)-(1918,1049)",car,BYD_e6_2009-2014,0.5222543478012085,Honda_Odyssey_2009-2015,0.22324731945991516,0.906096875667572,green,0.5816689729690552,blue,0.17997293174266815,231UTJ,0.8914833664894104,0.8189705510934194,"[0.963546633720398, 0.898976743221283, 0.8973132371902466, 0.7994323372840881, 0.7422407865524292, 0.6123135685920715]",detections/20250425-020006_vehicle.jpg,detections/20250425-020006_plate.jpg
2025-04-25 02:00:11,"(2,6)-(1918,1049)",car,Toyota_Avensis_2009-2015,0.5410432815551758,Cadillac_ELR_2014,0.17561930418014526,0.822750449180603,blue,0.47839289903640747,green,0.2391582429409027,72391TJ,0.8986456394195557,0.7934127535138812,"[0.9400140047073364, 0.8855238556861877, 0.8824377655982971, 0.8540306091308594, 0.7667006254196167, 0.6759721636772156, 0.549210250377655]",detections/20250425-020010_vehicle.jpg,detections/20250425-020010_plate.jpg
2025-04-25 02:00:16,"(113,140)-(1915,1054)",car,Nissan_Altima_2005-2015,0.22228603065013885,Toyota_Avensis_2009-2015,0.18445050716400146,0.8599544763565063,blue,0.7118037343025208,green,0.12674617767333984,U,0.8992992639541626,0.6152240633964539,[0.6152240633964539],detections/20250425-020014_vehicle.jpg,detections/20250425-020014_plate.jpg
2025-04-25 02:00:20,"(2,3)-(1916,1047)",car,Toyota Fortuner,0.9947709441184998,Mitsubishi_XR-PHEV_2013-2015,0.004069179762154818,0.6408653259277344,blue,0.40164247155189514,black,0.2978692650794983,,0.8860291838645935,0.0,[],detections/20250425-020019_vehicle.jpg,detections/20250425-020019_plate.jpg
2025-04-25 02:00:25,"(0,6)-(1917,1056)",car,Hyundai_Sonata_2008-2009,0.47111597657203674,Toyota_Avensis_2009-2015,0.34962236881256104,0.9375110864639282,blue,0.49407076835632324,green,0.3139268159866333,7231UTJ,0.8871920704841614,0.8573485612869263,"[0.9251383543014526, 0.9073978066444397, 0.8916435837745667, 0.8485093116760254, 0.8345187902450562, 0.8117610216140747, 0.7824710607528687]",detections/20250425-020023_vehicle.jpg,detections/20250425-020023_plate.jpg
2025-04-25 02:00:30,"(1,6)-(1917,1049)",car,Hyundai_Sonata_2008-2009,0.724830150604248,Toyota_Avensis_2009-2015,0.2000516653060913,0.8502398729324341,blue,0.7823479771614075,green,0.09292993694543839,7231UTJ,0.8925683498382568,0.8390867454665047,"[0.923792839050293, 0.910617470741272, 0.8907461166381836, 0.8140085339546204, 0.8018702268600464, 0.7852209210395813, 0.7473511099815369]",detections/20250425-020028_vehicle.jpg,detections/20250425-020028_plate.jpg
2025-04-25 02:00:41,"(22,309)-(1913,1056)",car,Toyota Fortuner,0.5824495553970337,Toyota_Aygo_2009-2015,0.20355521142482758,0.5072082281112671,black,0.47256264090538025,blue,0.21397563815116882,N/A,0.0,0.0,[],detections/20250425-020040_vehicle.jpg,N/A
2025-04-25 02:00:46,"(199,1)-(1914,1054)",car,Honda_Odyssey_2009-2015,0.9291155338287354,Cadillac_ELR_2014,0.04812491685152054,0.8378782868385315,green,0.4069177508354187,blue,0.3347921073436737,723TJ,0.9047479629516602,0.7334579944610595,"[0.9003923535346985, 0.8052712678909302, 0.7808095812797546, 0.596211314201355, 0.5846054553985596]",detections/20250425-020043_vehicle.jpg,detections/20250425-020043_plate.jpg
2025-04-25 02:00:50,"(3,6)-(1918,1049)",car,Honda_Odyssey_2009-2015,0.9900431632995605,Honda_Crider_2013-2015,0.005355177912861109,0.7768322825431824,green,0.46258965134620667,black,0.34293296933174133,7231UTJ,0.8983166217803955,0.8146922758647374,"[0.9381566047668457, 0.9262107014656067, 0.8789640665054321, 0.8551278710365295, 0.7823671698570251, 0.7242980003356934, 0.597721517086029]",detections/20250425-020048_vehicle.jpg,detections/20250425-020048_plate.jpg
2025-04-25 02:00:55,"(1,95)-(1917,1058)",car,BYD_e6_2009-2014,0.9998088479042053,Ford_Flex_2004-2013,0.00016108764975797385,0.9413698315620422,blue,0.6166956424713135,green,0.163625106215477,7231UTJ,0.8962686657905579,0.8834804977689471,"[0.9379905462265015, 0.9073100090026855, 0.9023023843765259, 0.8815422654151917, 0.8553967475891113, 0.8530088067054749, 0.8468127250671387]",detections/20250425-020053_vehicle.jpg,detections/20250425-020053_plate.jpg
2025-04-25 02:01:00,"(166,4)-(1913,1055)",car,Honda_Odyssey_2009-2015,0.5959889888763428,Toyota_Avensis_2009-2015,0.21953298151493073,0.9594687223434448,blue,0.5000825524330139,green,0.265493780374527,7231UTJ,0.8998264670372009,0.8754558903830392,"[0.9248033165931702, 0.9242871999740601, 0.9020864367485046, 0.8939884901046753, 0.8603461384773254, 0.8390390276908875, 0.7836406230926514]",detections/20250425-020058_vehicle.jpg,detections/20250425-020058_plate.jpg
2025-04-25 02:01:03,"(1,4)-(619,646)",car,Chevy_Volt_2011-2015,0.5030826330184937,Honda_City_2009-2014,0.09231869876384735,0.5657405853271484,blue,0.5371889472007751,white,0.14513252675533295,N/A,0.0,0.0,[],detections/20250425-020103_vehicle.jpg,N/A
2025-04-25 02:01:08,"(169,34)-(1915,1057)",car,Cadillac_ELR_2014,0.9771774411201477,KIA_K5_2011-2015,0.009290783666074276,0.9630572199821472,green,0.3671568036079407,blue,0.3584808111190796,7231UTJ,0.9049926996231079,0.8718110493251255,"[0.930488109588623, 0.9197663068771362, 0.90328449010849, 0.8934089541435242, 0.8244618773460388, 0.8167720437049866, 0.8144955635070801]",detections/20250425-020106_vehicle.jpg,detections/20250425-020106_plate.jpg
2025-04-25 02:01:12,"(269,3)-(1916,1051)",car,Cadillac_ELR_2014,0.6397002935409546,KIA_K5_2011-2015,0.18193019926548004,0.9386084079742432,black,0.5762543678283691,green,0.31567052006721497,7231UTJ,0.8955190181732178,0.8363169261387416,"[0.9403209686279297, 0.9025764465332031, 0.8840411305427551, 0.8809090852737427, 0.7645518779754639, 0.7469772100448608, 0.7348417639732361]",detections/20250425-020110_vehicle.jpg,detections/20250425-020110_plate.jpg
2025-04-25 02:04:24,"(210,3)-(1916,1056)",car,Cadillac_ELR_2014,0.9951257109642029,KIA_K5_2011-2015,0.0039384434930980206,0.9354960322380066,blue,0.8469493985176086,black,0.12384583801031113,,0.8506113886833191,0.0,[],detections/20250425-020422_vehicle.jpg,detections/20250425-020422_plate.jpg
2025-04-25 02:04:28,"(1,4)-(1919,1051)",car,KIA_K5_2011-2015,0.9985350370407104,Cadillac_ELR_2014,0.0006453592795878649,0.9434438347816467,blue,0.6408602595329285,green,0.16919153928756714,7231UTJ,0.8993688821792603,0.8921160357339042,"[0.9360788464546204, 0.9355021715164185, 0.9073112607002258, 0.8840154409408569, 0.8737837672233582, 0.8676347732543945, 0.8404859900474548]",detections/20250425-020426_vehicle.jpg,detections/20250425-020426_plate.jpg
2025-04-25 02:04:32,"(20,4)-(1914,1047)",car,Honda_Crosstour_2011-2014,0.9678836464881897,KIA_K5_2011-2015,0.018816150724887848,0.6895347237586975,blue,0.8471958637237549,green,0.10407815128564835,7131N,0.8896095752716064,0.6748150944709778,"[0.8669301867485046, 0.835345983505249, 0.6070430874824524, 0.5641952753067017, 0.5005609393119812]",detections/20250425-020431_vehicle.jpg,detections/20250425-020431_plate.jpg
2025-04-25 02:04:37,"(2,3)-(1916,1054)",car,Chevy_Volt_2011-2015,0.9992006421089172,KIA_K5_2011-2015,0.0007682972936891019,0.9518067836761475,blue,0.5795930624008179,black,0.3611036241054535,7231UTJ,0.8780721426010132,0.8811583774430412,"[0.9281418323516846, 0.9234148263931274, 0.9123989939689636, 0.9049512147903442, 0.8459603786468506, 0.8399417400360107, 0.8132996559143066]",detections/20250425-020435_vehicle.jpg,detections/20250425-020435_plate.jpg
2025-04-25 02:07:14,"(548,12)-(1916,1052)",car,Mitsubishi_XR-PHEV_2013-2015,0.9987213015556335,Honda_Crider_2013-2015,0.0007262848666869104,0.7207200527191162,blue,0.8544397354125977,black,0.09775453060865402,N/A,0.0,0.0,[],detections/20250425-020713_vehicle.jpg,N/A
2025-04-25 02:07:18,"(174,3)-(1914,1053)",car,Cadillac_ELR_2014,0.8152205348014832,KIA_K5_2011-2015,0.1746983826160431,0.9584682583808899,blue,0.9042062759399414,black,0.04122207313776016,7231UTJ,0.8913471698760986,0.8726711784090314,"[0.9378849267959595, 0.9075212478637695, 0.902076244354248, 0.8942129611968994, 0.8437488675117493, 0.823924720287323, 0.7993292808532715]",detections/20250425-020717_vehicle.jpg,detections/20250425-020717_plate.jpg
2025-04-25 02:07:22,"(15,4)-(1919,1053)",car,KIA_K5_2011-2015,0.9433735609054565,Chevy_Volt_2011-2015,0.056146666407585144,0.9460293650627136,black,0.5556509494781494,blue,0.38873299956321716,7231UTJ,0.8777934908866882,0.8938007269586835,"[0.9528570771217346, 0.9343301653862, 0.8980506658554077, 0.8892536759376526, 0.8825183510780334, 0.8575283288955688, 0.8420668244361877]",detections/20250425-020721_vehicle.jpg,detections/20250425-020721_plate.jpg
2025-04-25 02:07:26,"(2,3)-(1916,1056)",car,KIA_K5_2011-2015,0.7442480325698853,Chevy_Volt_2011-2015,0.16528114676475525,0.9426724314689636,blue,0.6687684655189514,green,0.1726621836423874,7231UTJ,0.8695538640022278,0.8840707625661578,"[0.9223677515983582, 0.920116662979126, 0.9064443111419678, 0.8961301445960999, 0.8626343011856079, 0.8595695495605469, 0.8212326169013977]",detections/20250425-020725_vehicle.jpg,detections/20250425-020725_plate.jpg
2025-04-25 02:09:34,"(3,4)-(1917,1053)",car,Cadillac_ELR_2014,0.8875144124031067,Chevy_Volt_2011-2015,0.07871002703905106,0.8638904094696045,blue,0.5704528093338013,green,0.16798017919063568,,0.8557969331741333,0.0,[],detections/20250425-020933_vehicle.jpg,detections/20250425-020933_plate.jpg
2025-04-25 02:09:38,"(2,2)-(1918,1048)",car,Hyundai_Genesis_2015,0.32776379585266113,Nissan_Pathfinder_2005-2013,0.2633332312107086,0.7966935038566589,blue,0.8450542092323303,green,0.1014828309416771,7231UTJ,0.8948633074760437,0.8753497345106942,"[0.9337447881698608, 0.9149583578109741, 0.901322066783905, 0.8886937499046326, 0.8521609902381897, 0.8229629397392273, 0.8136052489280701]",detections/20250425-020937_vehicle.jpg,detections/20250425-020937_plate.jpg
2025-04-25 02:09:42,"(3,4)-(1919,1050)",car,Honda_Crider_2013-2015,0.9900451302528381,KIA_K5_2011-2015,0.006331986747682095,0.8602470755577087,green,0.5525627136230469,blue,0.4107358157634735,7231UTJ,0.90631502866745,0.8846497791154044,"[0.9294830560684204, 0.9173930287361145, 0.906360924243927, 0.9033085107803345, 0.8650004863739014, 0.8504981398582458, 0.8205043077468872]",detections/20250425-020941_vehicle.jpg,detections/20250425-020941_plate.jpg
2025-04-25 02:09:46,"(2,3)-(1918,1050)",car,Cadillac_ELR_2014,0.6666067242622375,Honda_Odyssey_2009-2015,0.20831361413002014,0.9077827334403992,blue,0.797534167766571,green,0.09758101403713226,7231UTJ,0.8975929021835327,0.889102212020329,"[0.9298667907714844, 0.9242933988571167, 0.9130237102508545, 0.9004032015800476, 0.8719716668128967, 0.854755163192749, 0.8294015526771545]",detections/20250425-020944_vehicle.jpg,detections/20250425-020944_plate.jpg
